"Linea","Sentido","Latitud","Longitud"
"507","v","-38.716187","-62.269238"
"507","v","-38.715263","-62.270447"
"507","v","-38.714336","-62.271652"
"507","v","-38.713413","-62.272861"
"507","v","-38.712494","-62.274071"
"507","v","-38.711571","-62.275276"
"507","v","-38.710648","-62.276485"
"507","v","-38.709724","-62.277691"
"507","v","-38.708801","-62.278900"
"506","v","-38.745800","-62.225601"
"506","v","-38.744900","-62.226700"
"506","v","-38.744183","-62.225800"
"506","v","-38.743465","-62.224899"
"506","v","-38.742748","-62.223999"
"506","v","-38.742031","-62.223099"
"506","v","-38.741318","-62.222198"
"506","v","-38.740601","-62.221298"
"506","v","-38.739799","-62.222301"
"506","v","-38.739174","-62.221500"
"506","v","-38.738548","-62.220699"
"506","v","-38.737926","-62.219898"
"506","v","-38.737301","-62.219101"
"506","v","-38.736698","-62.219898"
"506","v","-38.734901","-62.220699"
"506","v","-38.734200","-62.221600"
"506","v","-38.733601","-62.220798"
"506","v","-38.732700","-62.221901"
"506","v","-38.731499","-62.220402"
"506","v","-38.730888","-62.221199"
"506","v","-38.730274","-62.222000"
"506","v","-38.729664","-62.222801"
"506","v","-38.729050","-62.223598"
"506","v","-38.728436","-62.224400"
"506","v","-38.727825","-62.225201"
"506","v","-38.727215","-62.226002"
"506","v","-38.726002","-62.226101"
"506","v","-38.725349","-62.226952"
"506","v","-38.724701","-62.227798"
"506","v","-38.724049","-62.228649"
"506","v","-38.723400","-62.229500"
"506","v","-38.722752","-62.230350"
"506","v","-38.722099","-62.231201"
"506","v","-38.721451","-62.232052"
"506","v","-38.720798","-62.232899"
"506","v","-38.720150","-62.233749"
"506","v","-38.719002","-62.234001"
"506","v","-38.718102","-62.235199"
"506","v","-38.718800","-62.236599"
"506","v","-38.717800","-62.238300"
"506","v","-38.717033","-62.239368"
"506","v","-38.716267","-62.240433"
"506","v","-38.715500","-62.241501"
"506","v","-38.715401","-62.240501"
"506","v","-38.714550","-62.241550"
"506","v","-38.713699","-62.242599"
"506","v","-38.714352","-62.243374"
"506","v","-38.715000","-62.244148"
"506","v","-38.715649","-62.244926"
"506","v","-38.716400","-62.246300"
"506","v","-38.716331","-62.247334"
"506","v","-38.716267","-62.248367"
"506","v","-38.716099","-62.250599"
"506","v","-38.716751","-62.251400"
"506","v","-38.717400","-62.252201"
"506","v","-38.718048","-62.252998"
"506","v","-38.718700","-62.253799"
"506","v","-38.719898","-62.253300"
"506","v","-38.724701","-62.255299"
"506","v","-38.725700","-62.256802"
"506","v","-38.724701","-62.258110"
"506","v","-38.723701","-62.259422"
"506","v","-38.722698","-62.260735"
"506","v","-38.721699","-62.262043"
"506","v","-38.720699","-62.263355"
"506","v","-38.719700","-62.264668"
"506","v","-38.718700","-62.265980"
"506","v","-38.717701","-62.267288"
"506","v","-38.716702","-62.268600"
"506","v","-38.717739","-62.269878"
"506","v","-38.718781","-62.271160"
"506","v","-38.719818","-62.272442"
"506","v","-38.720860","-62.273720"
"506","v","-38.721802","-62.275200"
"506","v","-38.723099","-62.276798"
"506","v","-38.724400","-62.278400"
"506","v","-38.723782","-62.279205"
"506","v","-38.723164","-62.280010"
"506","v","-38.722546","-62.280819"
"506","v","-38.721928","-62.281624"
"506","v","-38.721313","-62.282429"
"506","v","-38.720695","-62.283234"
"506","v","-38.720078","-62.284042"
"506","v","-38.719460","-62.284847"
"506","v","-38.718842","-62.285652"
"506","v","-38.718224","-62.286461"
"506","v","-38.717606","-62.287266"
"506","v","-38.716988","-62.288071"
"506","v","-38.716370","-62.288876"
"506","v","-38.715752","-62.289680"
"506","v","-38.715134","-62.290489"
"506","v","-38.714520","-62.291294"
"506","v","-38.713902","-62.292099"
"506","v","-38.714619","-62.292984"
"506","v","-38.715332","-62.293865"
"506","v","-38.716049","-62.294750"
"506","v","-38.716766","-62.295631"
"506","v","-38.717484","-62.296516"
"506","v","-38.718201","-62.297401"
"506","v","-38.719101","-62.296299"
"506","v","-38.719784","-62.297169"
"506","v","-38.720467","-62.298035"
"506","v","-38.721149","-62.298901"
"506","v","-38.721832","-62.299767"
"506","v","-38.722515","-62.300632"
"506","v","-38.723202","-62.301498"
"506","v","-38.722511","-62.302387"
"506","v","-38.721825","-62.303276"
"506","v","-38.721138","-62.304161"
"506","v","-38.720451","-62.305050"
"506","v","-38.719765","-62.305939"
"506","v","-38.719074","-62.306824"
"506","v","-38.718388","-62.307713"
"506","v","-38.717701","-62.308601"
"506","v","-38.718399","-62.309479"
"506","v","-38.719101","-62.310360"
"506","v","-38.719799","-62.311241"
"506","v","-38.720501","-62.312119"
"505","v","-38.741402","-62.222301"
"505","v","-38.740601","-62.221199"
"505","v","-38.739933","-62.222099"
"505","v","-38.739265","-62.223000"
"505","v","-38.738602","-62.223900"
"505","v","-38.737598","-62.223801"
"505","v","-38.736801","-62.224850"
"505","v","-38.736000","-62.225899"
"505","v","-38.736752","-62.226898"
"505","v","-38.737499","-62.227901"
"505","v","-38.736862","-62.228737"
"505","v","-38.736229","-62.229572"
"505","v","-38.735592","-62.230408"
"505","v","-38.734959","-62.231243"
"505","v","-38.734322","-62.232079"
"505","v","-38.733685","-62.232914"
"505","v","-38.733051","-62.233749"
"505","v","-38.732414","-62.234585"
"505","v","-38.731777","-62.235420"
"505","v","-38.731144","-62.236256"
"505","v","-38.730507","-62.237095"
"505","v","-38.729870","-62.237930"
"505","v","-38.729237","-62.238766"
"505","v","-38.728600","-62.239601"
"505","v","-38.729351","-62.240601"
"505","v","-38.730099","-62.241600"
"505","v","-38.729198","-62.242748"
"505","v","-38.728298","-62.243900"
"505","v","-38.728939","-62.244678"
"505","v","-38.729580","-62.245461"
"505","v","-38.730221","-62.246239"
"505","v","-38.730862","-62.247021"
"505","v","-38.731499","-62.247799"
"505","v","-38.730652","-62.248901"
"505","v","-38.729801","-62.250000"
"505","v","-38.729767","-62.251568"
"505","v","-38.729733","-62.253132"
"505","v","-38.729698","-62.254700"
"505","v","-38.727299","-62.254700"
"505","v","-38.726345","-62.255947"
"505","v","-38.725391","-62.257191"
"505","v","-38.724438","-62.258438"
"505","v","-38.723484","-62.259686"
"505","v","-38.722530","-62.260929"
"505","v","-38.721577","-62.262177"
"505","v","-38.720623","-62.263424"
"505","v","-38.719669","-62.264668"
"505","v","-38.718716","-62.265915"
"505","v","-38.717762","-62.267162"
"505","v","-38.716808","-62.268410"
"505","v","-38.715855","-62.269653"
"505","v","-38.714901","-62.270901"
"505","v","-38.715961","-62.272179"
"505","v","-38.717018","-62.273460"
"505","v","-38.718079","-62.274738"
"505","v","-38.719139","-62.276020"
"505","v","-38.720100","-62.277401"
"505","v","-38.721268","-62.278831"
"505","v","-38.722431","-62.280266"
"505","v","-38.723598","-62.281700"
"505","v","-38.725300","-62.279499"
"505","v","-38.726326","-62.280773"
"505","v","-38.727348","-62.282051"
"505","v","-38.728374","-62.283325"
"505","v","-38.729401","-62.284599"
"505","v","-38.728550","-62.285702"
"505","v","-38.727699","-62.286800"
"505","v","-38.728600","-62.287849"
"505","v","-38.729500","-62.288898"
"505","v","-38.728649","-62.290001"
"505","v","-38.727798","-62.291100"
"505","v","-38.728451","-62.291924"
"505","v","-38.729099","-62.292751"
"505","v","-38.729752","-62.293575"
"505","v","-38.730400","-62.294399"
"505","v","-38.729549","-62.295448"
"505","v","-38.728699","-62.296501"
"505","v","-38.729324","-62.297325"
"505","v","-38.729950","-62.298149"
"505","v","-38.730576","-62.298977"
"504","v","-38.776199","-62.261002"
"504","v","-38.775501","-62.262199"
"504","v","-38.776131","-62.262985"
"504","v","-38.776756","-62.263771"
"504","v","-38.777386","-62.264557"
"504","v","-38.778015","-62.265343"
"504","v","-38.778645","-62.266129"
"504","v","-38.779270","-62.266914"
"504","v","-38.779900","-62.267700"
"504","v","-38.780575","-62.266850"
"504","v","-38.781250","-62.265999"
"504","v","-38.781925","-62.265148"
"504","v","-38.782600","-62.264301"
"504","v","-38.783699","-62.265049"
"504","v","-38.784801","-62.265800"
"504","v","-38.784401","-62.266785"
"504","v","-38.784000","-62.267769"
"504","v","-38.783600","-62.268749"
"504","v","-38.783199","-62.269733"
"504","v","-38.782799","-62.270718"
"504","v","-38.782398","-62.271702"
"504","v","-38.781502","-62.270599"
"504","v","-38.780602","-62.269501"
"504","v","-38.779800","-62.270302"
"504","v","-38.779099","-62.271400"
"504","v","-38.778450","-62.272266"
"504","v","-38.777802","-62.273132"
"504","v","-38.777149","-62.273998"
"504","v","-38.776501","-62.274868"
"504","v","-38.775848","-62.275734"
"504","v","-38.775200","-62.276600"
"504","v","-38.774200","-62.275299"
"504","v","-38.773525","-62.276199"
"504","v","-38.772850","-62.277100"
"504","v","-38.772175","-62.278000"
"504","v","-38.771500","-62.278900"
"504","v","-38.770859","-62.278099"
"504","v","-38.770214","-62.277302"
"504","v","-38.769569","-62.276501"
"504","v","-38.768929","-62.275700"
"504","v","-38.768288","-62.274899"
"504","v","-38.767643","-62.274101"
"504","v","-38.767502","-62.272499"
"504","v","-38.766701","-62.271400"
"504","v","-38.765900","-62.270302"
"504","v","-38.763523","-62.270325"
"504","v","-38.761150","-62.270351"
"504","v","-38.758774","-62.270374"
"504","v","-38.756401","-62.270401"
"504","v","-38.757198","-62.271500"
"504","v","-38.756577","-62.272324"
"504","v","-38.755955","-62.273148"
"504","v","-38.755329","-62.273972"
"504","v","-38.754707","-62.274796"
"504","v","-38.754082","-62.275620"
"504","v","-38.753460","-62.276440"
"504","v","-38.752834","-62.277264"
"504","v","-38.752213","-62.278088"
"504","v","-38.751587","-62.278912"
"504","v","-38.750965","-62.279736"
"504","v","-38.750340","-62.280560"
"504","v","-38.749718","-62.281384"
"504","v","-38.749092","-62.282207"
"504","v","-38.748470","-62.283028"
"504","v","-38.747849","-62.283852"
"504","v","-38.747223","-62.284676"
"504","v","-38.746601","-62.285500"
"504","v","-38.747349","-62.286301"
"504","v","-38.748100","-62.287102"
"504","v","-38.751301","-62.285500"
"504","v","-38.749466","-62.286701"
"504","v","-38.747635","-62.287899"
"504","v","-38.745800","-62.289101"
"504","v","-38.744366","-62.290932"
"504","v","-38.742931","-62.292767"
"504","v","-38.740898","-62.294601"
"504","v","-38.740246","-62.293793"
"504","v","-38.739594","-62.292988"
"504","v","-38.738941","-62.292179"
"504","v","-38.738289","-62.291374"
"504","v","-38.737633","-62.290565"
"504","v","-38.736980","-62.289761"
"504","v","-38.736328","-62.288952"
"504","v","-38.735672","-62.288147"
"504","v","-38.735020","-62.287338"
"504","v","-38.734367","-62.286533"
"504","v","-38.733711","-62.285728"
"504","v","-38.733059","-62.284920"
"504","v","-38.732407","-62.284115"
"504","v","-38.731754","-62.283306"
"504","v","-38.731098","-62.282501"
"504","v","-38.730145","-62.281311"
"504","v","-38.729191","-62.280121"
"504","v","-38.728233","-62.278934"
"504","v","-38.727280","-62.277744"
"504","v","-38.726322","-62.276554"
"504","v","-38.725368","-62.275368"
"504","v","-38.724411","-62.274178"
"504","v","-38.723457","-62.272987"
"504","v","-38.721802","-62.272800"
"504","v","-38.720451","-62.271149"
"504","v","-38.719898","-62.268398"
"504","v","-38.720901","-62.267059"
"504","v","-38.721901","-62.265720"
"504","v","-38.722900","-62.264381"
"504","v","-38.723900","-62.263039"
"504","v","-38.724899","-62.261700"
"504","v","-38.725876","-62.260426"
"504","v","-38.726849","-62.259151"
"504","v","-38.727825","-62.257874"
"504","v","-38.728802","-62.256599"
"504","v","-38.729774","-62.255325"
"504","v","-38.730751","-62.254051"
"504","v","-38.731724","-62.252773"
"504","v","-38.732101","-62.251202"
"504","v","-38.731098","-62.249950"
"504","v","-38.730099","-62.248699"
"504","v","-38.729099","-62.247452"
"504","v","-38.728100","-62.246201"
"504","v","-38.729099","-62.244900"
"504","v","-38.729839","-62.245800"
"504","v","-38.730579","-62.246700"
"504","v","-38.731319","-62.247601"
"504","v","-38.732059","-62.248501"
"504","v","-38.732800","-62.249401"
"504","v","-38.733700","-62.250401"
"504","v","-38.735298","-62.249001"
"504","v","-38.735943","-62.248158"
"504","v","-38.736584","-62.247318"
"504","v","-38.737225","-62.246475"
"504","v","-38.737865","-62.245632"
"504","v","-38.738506","-62.244793"
"504","v","-38.739151","-62.243950"
"504","v","-38.739792","-62.243107"
"504","v","-38.740433","-62.242268"
"504","v","-38.741074","-62.241425"
"504","v","-38.741718","-62.240582"
"504","v","-38.742359","-62.239742"
"504","v","-38.743000","-62.238899"
"504","v","-38.742275","-62.237976"
"504","v","-38.741550","-62.237049"
"504","v","-38.740826","-62.236126"
"504","v","-38.740101","-62.235199"
"504","v","-38.740749","-62.234360"
"504","v","-38.741402","-62.233521"
"504","v","-38.742050","-62.232681"
"504","v","-38.742699","-62.231838"
"504","v","-38.743351","-62.230999"
"504","v","-38.743999","-62.230160"
"504","v","-38.744652","-62.229321"
"504","v","-38.745300","-62.228481"
"504","v","-38.745949","-62.227638"
"504","v","-38.746601","-62.226799"
"504","v","-38.745750","-62.225700"
"504","v","-38.744900","-62.224602"
"504","v","-38.744251","-62.225449"
"504","v","-38.743599","-62.226299"
"504","v","-38.742950","-62.227150"
"504","v","-38.742298","-62.228001"
"504","v","-38.741650","-62.228851"
"504","v","-38.741001","-62.229698"
"504","v","-38.740349","-62.230549"
"504","v","-38.739700","-62.231400"
"504","v","-38.739052","-62.232250"
"504","v","-38.738400","-62.233101"
"504","v","-38.737728","-62.232281"
"504","v","-38.737061","-62.231461"
"504","v","-38.736389","-62.230640"
"504","v","-38.735722","-62.229820"
"504","v","-38.735050","-62.229000"
"504","v","-38.734379","-62.228180"
"504","v","-38.733711","-62.227360"
"504","v","-38.733040","-62.226540"
"504","v","-38.732368","-62.225719"
"504","v","-38.731701","-62.224899"
"504","v","-38.731075","-62.225700"
"504","v","-38.730450","-62.226501"
"504","v","-38.729824","-62.227299"
"504","v","-38.729198","-62.228100"
"503","v","-38.757000","-62.258801"
"503","v","-38.756199","-62.257801"
"503","v","-38.755501","-62.258701"
"503","v","-38.754848","-62.257851"
"503","v","-38.753700","-62.257000"
"503","v","-38.753040","-62.257839"
"503","v","-38.752380","-62.258678"
"503","v","-38.751720","-62.259521"
"503","v","-38.751060","-62.260361"
"503","v","-38.750401","-62.261200"
"503","v","-38.749733","-62.260368"
"503","v","-38.749065","-62.259533"
"503","v","-38.748402","-62.258701"
"503","v","-38.747700","-62.259632"
"503","v","-38.747002","-62.260567"
"503","v","-38.746300","-62.261501"
"503","v","-38.747101","-62.262600"
"503","v","-38.746490","-62.263401"
"503","v","-38.745880","-62.264198"
"503","v","-38.745274","-62.264999"
"503","v","-38.744663","-62.265800"
"503","v","-38.744057","-62.266602"
"503","v","-38.743446","-62.267399"
"503","v","-38.742836","-62.268200"
"503","v","-38.742226","-62.269001"
"503","v","-38.741619","-62.269798"
"503","v","-38.741009","-62.270599"
"503","v","-38.740101","-62.271099"
"503","v","-38.739399","-62.272026"
"503","v","-38.738701","-62.272949"
"503","v","-38.737999","-62.273876"
"503","v","-38.737301","-62.274799"
"503","v","-38.738152","-62.275902"
"503","v","-38.738998","-62.277000"
"503","v","-38.738098","-62.278198"
"503","v","-38.737202","-62.279400"
"503","v","-38.738049","-62.280449"
"503","v","-38.738899","-62.281502"
"503","v","-38.738098","-62.282501"
"503","v","-38.738750","-62.283298"
"503","v","-38.739399","-62.284100"
"503","v","-38.738548","-62.285149"
"503","v","-38.737701","-62.286201"
"503","v","-38.737030","-62.285370"
"503","v","-38.736359","-62.284542"
"503","v","-38.735687","-62.283714"
"503","v","-38.735016","-62.282887"
"503","v","-38.734344","-62.282059"
"503","v","-38.733669","-62.281227"
"503","v","-38.733002","-62.280399"
"503","v","-38.732151","-62.281551"
"503","v","-38.731098","-62.282398"
"503","v","-38.730251","-62.283550"
"503","v","-38.729401","-62.284698"
"503","v","-38.728718","-62.283833"
"503","v","-38.728031","-62.282967"
"503","v","-38.727348","-62.282101"
"503","v","-38.726665","-62.281235"
"503","v","-38.725983","-62.280369"
"503","v","-38.725300","-62.279499"
"503","v","-38.726200","-62.278198"
"503","v","-38.725349","-62.277149"
"503","v","-38.724701","-62.275799"
"503","v","-38.723598","-62.275002"
"503","v","-38.722549","-62.273712"
"503","v","-38.721500","-62.272427"
"503","v","-38.720451","-62.271137"
"503","v","-38.719398","-62.269852"
"503","v","-38.718349","-62.268562"
"503","v","-38.717300","-62.267277"
"503","v","-38.716251","-62.265987"
"503","v","-38.715199","-62.264702"
"503","v","-38.714031","-62.266167"
"503","v","-38.712868","-62.267632"
"503","v","-38.710800","-62.268101"
"503","v","-38.709702","-62.266800"
"503","v","-38.708599","-62.264999"
"503","v","-38.707439","-62.266060"
"503","v","-38.706280","-62.267120"
"503","v","-38.705120","-62.268181"
"503","v","-38.703960","-62.269241"
"503","v","-38.701401","-62.271198"
"503","v","-38.700199","-62.268799"
"503","v","-38.701801","-62.267502"
"503","v","-38.701401","-62.265499"
"503","v","-38.704102","-62.259701"
"503","v","-38.702999","-62.257900"
"503","v","-38.699902","-62.254601"
"503","v","-38.698601","-62.254799"
"503","v","-38.698002","-62.252899"
"503","v","-38.698734","-62.251968"
"503","v","-38.699467","-62.251034"
"503","v","-38.699501","-62.248501"
"503","v","-38.698700","-62.247398"
"503","v","-38.699299","-62.246552"
"503","v","-38.699402","-62.244999"
"503","v","-38.700748","-62.243301"
"503","v","-38.702099","-62.241600"
"503","v","-38.700298","-62.239399"
"503","v","-38.699600","-62.238548"
"503","v","-38.698799","-62.237598"
"503","v","-38.698101","-62.236698"
"503","v","-38.697399","-62.235802"
"503","v","-38.696701","-62.234901"
"503","v","-38.696075","-62.235699"
"503","v","-38.695450","-62.236500"
"503","v","-38.694824","-62.237301"
"503","v","-38.693699","-62.237499"
"503","v","-38.692348","-62.236000"
"503","v","-38.691002","-62.234501"
"503","v","-38.689499","-62.232849"
"503","v","-38.688000","-62.231201"
"503","v","-38.686451","-62.229301"
"502","v","-38.757858","-62.259907"
"502","v","-38.757160","-62.260811"
"502","v","-38.756462","-62.261707"
"502","v","-38.755764","-62.262608"
"502","v","-38.755066","-62.263508"
"502","v","-38.754368","-62.264408"
"502","v","-38.753670","-62.265308"
"502","v","-38.752972","-62.266209"
"502","v","-38.752304","-62.265381"
"502","v","-38.751640","-62.264553"
"502","v","-38.750973","-62.263721"
"502","v","-38.750309","-62.262894"
"502","v","-38.749641","-62.262066"
"502","v","-38.748978","-62.261238"
"502","v","-38.748314","-62.260410"
"502","v","-38.747646","-62.259579"
"502","v","-38.747982","-62.259193"
"502","v","-38.747101","-62.258095"
"502","v","-38.746220","-62.256996"
"502","v","-38.745564","-62.257847"
"502","v","-38.744907","-62.258701"
"502","v","-38.744247","-62.259552"
"502","v","-38.743591","-62.260403"
"502","v","-38.742935","-62.261253"
"502","v","-38.742279","-62.262108"
"502","v","-38.741619","-62.262959"
"502","v","-38.740963","-62.263809"
"502","v","-38.740322","-62.263016"
"502","v","-38.739681","-62.262222"
"502","v","-38.739040","-62.261429"
"502","v","-38.738400","-62.260635"
"502","v","-38.737759","-62.259838"
"502","v","-38.737118","-62.259045"
"502","v","-38.736477","-62.258251"
"502","v","-38.735615","-62.259403"
"502","v","-38.734749","-62.260551"
"502","v","-38.734119","-62.259769"
"502","v","-38.733490","-62.258984"
"502","v","-38.732861","-62.258202"
"502","v","-38.732254","-62.259007"
"502","v","-38.731644","-62.259811"
"502","v","-38.731033","-62.260620"
"502","v","-38.730427","-62.261425"
"502","v","-38.729816","-62.262230"
"502","v","-38.729210","-62.263035"
"502","v","-38.728600","-62.263844"
"502","v","-38.727989","-62.264648"
"502","v","-38.727383","-62.265453"
"502","v","-38.726772","-62.266258"
"502","v","-38.726166","-62.267063"
"502","v","-38.725555","-62.267872"
"502","v","-38.724949","-62.268677"
"502","v","-38.724339","-62.269482"
"502","v","-38.724339","-62.269482"
"502","v","-38.722889","-62.267754"
"502","v","-38.721439","-62.266022"
"502","v","-38.719990","-62.264294"
"502","v","-38.718761","-62.265884"
"502","v","-38.717537","-62.267479"
"502","v","-38.716248","-62.265900"
"502","v","-38.714958","-62.264320"
"502","v","-38.713673","-62.262741"
"502","v","-38.712383","-62.261166"
"502","v","-38.711094","-62.259586"
"502","v","-38.709805","-62.258007"
"502","v","-38.708260","-62.260059"
"502","v","-38.708336","-62.260735"
"502","v","-38.706234","-62.262405"
"502","v","-38.704132","-62.264080"
"502","v","-38.705833","-62.267170"
"502","v","-38.704136","-62.268528"
"502","v","-38.702435","-62.269890"
"502","v","-38.700733","-62.271248"
"502","v","-38.699032","-62.272606"
"502","v","-38.697330","-62.273968"
"502","v","-38.695599","-62.275982"
"502","v","-38.693256","-62.273113"
"502","v","-38.693256","-62.273113"
"502","v","-38.692905","-62.272079"
"502","v","-38.692554","-62.271046"
"502","v","-38.692204","-62.270016"
"502","v","-38.691544","-62.270870"
"502","v","-38.690887","-62.271729"
"502","v","-38.690228","-62.272583"
"502","v","-38.689571","-62.273441"
"502","v","-38.688915","-62.274296"
"502","v","-38.688255","-62.275154"
"502","v","-38.687599","-62.276009"
"502","v","-38.688602","-62.276962"
"502","v","-38.689606","-62.277912"
"502","v","-38.688896","-62.278835"
"502","v","-38.689636","-62.279800"
"502","v","-38.690380","-62.280766"
"502","v","-38.689640","-62.281681"
"500","v","-38.671295","-62.294098"
"500","v","-38.672115","-62.292999"
"500","v","-38.672935","-62.291901"
"500","v","-38.673576","-62.292702"
"500","v","-38.674213","-62.293499"
"500","v","-38.674854","-62.294296"
"500","v","-38.675495","-62.295097"
"500","v","-38.676136","-62.295895"
"500","v","-38.676777","-62.296696"
"500","v","-38.677418","-62.297497"
"500","v","-38.678059","-62.298294"
"500","v","-38.678673","-62.297493"
"319","v","-38.878540","-62.074772"
"500","v","-38.679283","-62.296692"
"500","v","-38.679901","-62.295895"
"500","v","-38.680515","-62.295094"
"500","v","-38.681286","-62.294441"
"500","v","-38.682117","-62.293377"
"500","v","-38.682953","-62.292313"
"500","v","-38.683628","-62.293156"
"500","v","-38.684303","-62.293999"
"500","v","-38.684978","-62.294842"
"500","v","-38.685654","-62.295685"
"500","v","-38.686390","-62.294743"
"500","v","-38.687126","-62.293797"
"500","v","-38.687866","-62.292850"
"500","v","-38.686905","-62.291634"
"500","v","-38.687637","-62.290703"
"500","v","-38.688370","-62.289776"
"500","v","-38.687492","-62.288681"
"500","v","-38.686310","-62.287987"
"500","v","-38.686939","-62.287174"
"500","v","-38.687569","-62.286362"
"500","v","-38.688198","-62.285549"
"500","v","-38.688828","-62.284740"
"500","v","-38.689457","-62.283928"
"500","v","-38.690086","-62.283115"
"500","v","-38.690716","-62.282303"
"500","v","-38.691345","-62.281490"
"500","v","-38.691975","-62.280678"
"500","v","-38.692600","-62.279865"
"500","v","-38.693230","-62.279053"
"500","v","-38.693859","-62.278240"
"500","v","-38.694489","-62.277428"
"500","v","-38.695118","-62.276615"
"500","v","-38.695747","-62.275803"
"500","v","-38.696377","-62.274994"
"500","v","-38.697006","-62.274181"
"500","v","-38.698895","-62.272903"
"500","v","-38.700787","-62.271626"
"500","v","-38.702675","-62.270351"
"500","v","-38.704407","-62.268715"
"500","v","-38.706135","-62.267078"
"500","v","-38.707863","-62.265442"
"500","v","-38.709171","-62.267429"
"500","v","-38.710476","-62.269413"
"500","v","-38.711784","-62.271400"
"500","v","-38.713257","-62.269550"
"500","v","-38.714725","-62.267700"
"500","v","-38.715385","-62.266926"
"500","v","-38.716789","-62.268726"
"500","v","-38.718292","-62.270599"
"500","v","-38.719734","-62.268669"
"500","v","-38.721172","-62.266743"
"500","v","-38.722614","-62.264812"
"500","v","-38.724052","-62.262882"
"500","v","-38.724052","-62.262882"
"500","v","-38.724697","-62.263691"
"500","v","-38.725342","-62.264503"
"500","v","-38.725983","-62.265312"
"500","v","-38.726627","-62.266121"
"500","v","-38.727268","-62.266933"
"500","v","-38.727913","-62.267742"
"500","v","-38.728558","-62.268551"
"500","v","-38.729198","-62.269363"
"500","v","-38.729843","-62.270172"
"500","v","-38.730488","-62.270985"
"500","v","-38.731129","-62.271793"
"500","v","-38.732124","-62.270664"
"500","v","-38.733013","-62.269543"
"500","v","-38.733902","-62.268421"
"500","v","-38.734818","-62.269558"
"500","v","-38.735729","-62.270695"
"500","v","-38.736576","-62.269531"
"500","v","-38.737236","-62.270351"
"500","v","-38.737896","-62.271172"
"500","v","-38.738556","-62.271992"
"500","v","-38.739216","-62.272816"
"500","v","-38.739876","-62.273636"
"500","v","-38.740967","-62.272213"
"500","v","-38.741604","-62.273006"
"500","v","-38.742237","-62.273800"
"500","v","-38.742874","-62.274590"
"500","v","-38.743507","-62.275383"
"500","v","-38.744144","-62.276176"
"500","v","-38.744781","-62.276966"
"500","v","-38.745377","-62.276184"
"500","v","-38.746445","-62.275757"
"500","v","-38.747513","-62.275330"
"500","v","-38.748585","-62.274902"
"500","v","-38.749653","-62.274475"
"500","v","-38.750298","-62.273602"
"500","v","-38.750942","-62.272732"
"500","v","-38.751587","-62.271858"
"500","v","-38.750847","-62.270939"
"500","v","-38.750103","-62.270020"
"500","v","-38.750778","-62.269138"
"500","v","-38.751453","-62.268257"
"500","v","-38.752129","-62.267380"
"500","v","-38.752804","-62.266499"
"500","v","-38.753479","-62.265617"
"500","v","-38.754154","-62.264736"
"500","v","-38.754829","-62.263855"
"500","v","-38.755505","-62.262974"
"500","v","-38.756290","-62.263950"
"500","v","-38.757076","-62.264931"
"500","v","-38.757862","-62.265907"
"500","v","-38.757236","-62.266727"
"500","v","-38.756607","-62.267551"
"500","v","-38.755978","-62.268372"
"500","v","-38.755352","-62.269192"
"500","v","-38.756222","-62.270363"
"500","v","-38.757259","-62.270355"
"500","v","-38.758301","-62.270348"
"500","v","-38.759338","-62.270344"
"500","v","-38.760376","-62.270336"
"500","v","-38.761414","-62.270332"
"500","v","-38.762451","-62.270325"
"500","v","-38.763493","-62.270321"
"500","v","-38.764530","-62.270313"
"500","v","-38.765568","-62.270306"
"500","v","-38.766605","-62.270302"
"500","v","-38.767311","-62.271111"
"500","v","-38.768021","-62.271919"
"500","v","-38.767017","-62.273247"
"500","v","-38.767731","-62.274139"
"500","v","-38.768444","-62.275036"
"500","v","-38.769157","-62.275928"
"500","v","-38.769871","-62.276825"
"500","v","-38.770580","-62.277718"
"500","v","-38.771198","-62.276917"
"500","v","-38.771812","-62.276112"
"500","v","-38.772427","-62.275307"
"500","v","-38.773041","-62.274502"
"500","v","-38.773655","-62.273701"
"500","v","-38.774269","-62.272896"
"500","v","-38.774883","-62.272091"
"500","v","-38.775501","-62.271286"
"500","v","-38.774639","-62.270130"
"500","v","-38.775333","-62.269199"
"500","v","-38.776031","-62.268269"
"500","v","-38.776726","-62.267342"
"500","v","-38.777420","-62.266411"
"500","v","-38.778114","-62.265480"
"500","v","-38.778900","-62.266270"
"500","v","-38.779686","-62.267059"
"500","v","-38.780472","-62.267845"
"500","v","-38.781258","-62.268635"
"500","v","-38.782188","-62.269253"
"500","v","-38.783115","-62.269867"
"500","v","-38.784046","-62.270481"
"500","v","-38.784977","-62.271099"
"500","v","-38.785358","-62.270134"
"500","v","-38.785744","-62.269169"
"500","v","-38.786125","-62.268208"
"500","v","-38.786633","-62.266991"
"500","v","-38.787140","-62.265774"
"500","v","-38.787643","-62.264553"
"500","v","-38.787369","-62.263554"
"500","v","-38.787090","-62.262554"
"500","v","-38.786816","-62.261555"
"500","v","-38.786823","-62.261368"
"500","v","-38.785950","-62.260773"
"500","v","-38.785076","-62.260178"
"500","v","-38.784206","-62.259579"
"500","v","-38.783333","-62.258984"
"500","v","-38.782459","-62.258389"
"500","v","-38.781586","-62.257793"
"500","v","-38.780712","-62.257195"
"500","v","-38.779842","-62.256599"
"500","v","-38.778969","-62.256004"
"500","v","-38.778095","-62.255409"
"500","v","-38.777222","-62.254810"
